GEBIET_NAME,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE
Rafz,Gemeindebeitrag an ZVV [Fr./Einw.],2021,78
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],1994,37
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],1995,35
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],1996,40
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],1997,40
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],1998,35
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],1999,32
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2000,31
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2001,31
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2002,30
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2003,33
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2004,33
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2005,31
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2006,33
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2007,30
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2008,34
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2009,38
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2010,40
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2011,37
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2012,37
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2013,35
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2014,37
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2015,36
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2016,37
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2017,41
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2018,41
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2019,39
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2020,51
Rorbas,Gemeindebeitrag an ZVV [Fr./Einw.],2021,59
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,85
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,86
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,96
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,92
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,81
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,74
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,72
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,69
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,68
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,75
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,74
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,68
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,70
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,63
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,72
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,79
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,80
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,104
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,103
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,99
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,97
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,95
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,95
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,93
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,93
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,85
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,105
Wallisellen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,118
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,33
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,33
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,41
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,40
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,35
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,32
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,30
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,29
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,30
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,34
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,34
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,31
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,34
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,34
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,39
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,42
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,44
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,40
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,42
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,40
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,40
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,41
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,41
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,33
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,33
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,31
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,35
Wasterkingen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,41
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],1994,31
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],1995,31
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],1996,33
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],1997,32
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],1998,29
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],1999,27
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2000,26
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2001,25
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2002,26
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2003,29
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2004,29
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2005,29
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2006,30
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2007,28
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2008,32
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2009,35
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2010,36
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2011,34
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2012,34
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2013,33
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2014,33
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2015,33
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2016,33
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2017,34
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2018,33
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2019,35
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2020,41
Wil,Gemeindebeitrag an ZVV [Fr./Einw.],2021,47
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],1994,64
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],1995,62
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],1996,67
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],1997,59
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],1998,54
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],1999,48
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2000,46
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2001,45
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2002,44
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2003,48
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2004,47
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2005,49
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2006,49
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2007,49
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2008,55
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2009,59
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2010,61
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2011,58
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2012,62
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2013,57
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2014,53
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2015,54
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2016,54
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2017,58
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2018,57
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2019,55
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2020,63
Winkel,Gemeindebeitrag an ZVV [Fr./Einw.],2021,71
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],1994,39
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],1995,40
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],1996,45
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],1997,45
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],1998,40
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],1999,37
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2000,36
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2001,35
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2002,32
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2003,36
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2004,36
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2005,35
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2006,36
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2007,35
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2008,40
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2009,43
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2010,44
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2011,41
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2012,43
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2013,41
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2014,41
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2015,43
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2016,44
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2017,46
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2018,47
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2019,44
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2020,53
Bachs,Gemeindebeitrag an ZVV [Fr./Einw.],2021,60
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,35
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,36
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,39
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,37
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,31
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,26
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,24
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,23
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,24
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,27
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,27
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,29
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,29
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,27
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,30
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,41
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,42
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,40
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,41
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,40
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,37
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,38
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,38
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,35
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,34
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,32
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,37
Boppelsen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,41
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],1994,62
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],1995,61
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],1996,71
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],1997,69
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],1998,66
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],1999,60
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2000,53
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2001,51
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2002,52
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2003,45
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2004,44
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2005,42
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2006,40
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2007,40
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2008,45
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2009,59
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2010,61
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2011,56
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2012,56
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2013,51
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2014,52
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2015,53
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2016,54
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2017,49
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2018,50
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2019,46
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2020,54
Buchs,Gemeindebeitrag an ZVV [Fr./Einw.],2021,62
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],1994,47
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],1995,45
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],1996,46
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],1997,44
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],1998,35
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],1999,30
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2000,28
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2001,28
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2002,29
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2003,26
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2004,26
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2005,28
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2006,29
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2007,26
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2008,29
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2009,32
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2010,34
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2011,30
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2012,31
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2013,29
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2014,31
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2015,30
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2016,30
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2017,29
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,29
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,27
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,33
Dällikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,38
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],1994,26
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],1995,25
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],1996,27
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],1997,25
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],1998,23
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],1999,21
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2000,22
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2001,22
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2002,22
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2003,24
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2004,24
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2005,31
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2006,32
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2007,30
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2008,35
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2009,37
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2010,37
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2011,35
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2012,36
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2013,35
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2014,36
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2015,37
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2016,38
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2017,37
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,38
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,35
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,42
Dänikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,48
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1994,53
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1995,55
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1996,58
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1997,57
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1998,50
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1999,46
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2000,42
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2001,41
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2002,39
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2003,46
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2004,46
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2005,41
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2006,41
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2007,42
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2008,48
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2009,50
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2010,51
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2011,51
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2012,51
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2013,49
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2014,52
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2015,53
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2016,54
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2017,55
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2018,56
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2019,55
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2020,65
Dielsdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2021,75
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],1994,34
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],1995,33
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],1996,36
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],1997,31
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],1998,29
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],1999,27
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2000,29
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2001,28
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2002,28
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2003,31
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2004,32
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2005,31
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2006,30
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2007,29
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2008,30
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2009,38
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2010,41
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2011,37
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2012,38
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2013,37
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2014,36
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2015,35
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2016,29
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2017,28
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,28
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,27
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,31
Hüttikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,36
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],1994,36
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],1995,37
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],1996,44
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],1997,41
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],1998,36
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],1999,31
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2000,33
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2001,31
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2002,32
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2003,35
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2004,35
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2005,33
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2006,34
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2007,34
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2008,37
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2009,43
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2010,44
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2011,41
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2012,41
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2013,40
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2014,37
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2015,38
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2016,38
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2017,39
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2018,39
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2019,37
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2020,46
Neerach,Gemeindebeitrag an ZVV [Fr./Einw.],2021,53
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],1994,48
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],1995,47
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],1996,54
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],1997,52
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],1998,47
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],1999,42
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2000,38
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2001,38
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2002,37
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2003,39
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2004,38
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2005,31
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2006,31
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2007,31
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2008,35
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2009,39
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2010,40
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2011,38
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2012,39
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2013,37
Niederglatt,Gemeindebeitrag an ZVV [Fr./Einw.],2014,40
