BFS_NR,GEBIET_NAME,INDIKATOR_JAHR,Neuzulassungen  Dieselmotor [%],Neuzulassungen Benzinmotor [%],Neuzulassungen  Elektromotor [%],Neuzulassungen  Hybridantrieb [%],Neuzulassungen anderer Antrieb [%]
89,Niederglatt,2008,23.6,75,0,1.4,0
89,Niederglatt,2009,21.7,73.9,0,4.3,0
89,Niederglatt,2010,26.2,73,0,0.8,0
89,Niederglatt,2011,25.9,71.2,0,2.9,0
89,Niederglatt,2012,32.8,65.6,0,1.1,0.5
89,Niederglatt,2013,25.3,70,0.6,4.1,0
89,Niederglatt,2014,37,60.8,1.1,1.1,0
89,Niederglatt,2015,29.9,66.1,1.1,2.3,0.6
89,Niederglatt,2016,38.7,56,2,3.3,0
89,Niederglatt,2017,36.6,57.5,2.7,3.2,0
89,Niederglatt,2018,35.8,56.4,1.7,6.1,0
89,Niederglatt,2019,30.1,58.5,2.7,8.7,0
89,Niederglatt,2020,31.1,51.4,4.7,12.2,0.7
89,Niederglatt,2021,15.3,44.3,6.1,34.4,0
89,Niederglatt,2022,11,41.2,21.3,26.5,0
89,Niederglatt,2023,14.4,37.7,18.5,29.5,0
90,Niederhasli,2002,15.1,84.9,0,0,0
90,Niederhasli,2003,18,82,0,0,0
90,Niederhasli,2004,21.6,77.2,0,0,1.3
90,Niederhasli,2005,23.1,75.7,0,0,1.2
90,Niederhasli,2006,25.4,73.1,0,0.8,0.8
90,Niederhasli,2007,28.8,69.6,0,1.2,0.4
90,Niederhasli,2008,26.5,71.6,0,0.4,1.5
90,Niederhasli,2009,20,77.8,0,1.1,1.1
90,Niederhasli,2010,21,78.3,0,0.7,0
90,Niederhasli,2011,24.9,72.4,0,2.1,0.6
90,Niederhasli,2012,31,67.5,0.3,1.3,0
90,Niederhasli,2013,35.3,61.1,0,3,0.6
90,Niederhasli,2014,32.7,64.8,1,1.3,0.3
90,Niederhasli,2015,37.9,59.1,0.3,2.1,0.6
90,Niederhasli,2016,35,61.9,0.8,1.7,0.6
90,Niederhasli,2017,34.1,61,2.1,2.7,0
90,Niederhasli,2018,28.8,66.2,2.4,2.4,0.3
90,Niederhasli,2019,19.9,68.8,4.3,6.4,0.6
90,Niederhasli,2020,23.7,53.6,8.6,13.7,0.4
90,Niederhasli,2021,15.6,44.3,12.1,28,0
90,Niederhasli,2022,12.6,42.3,11.7,32.6,0.8
90,Niederhasli,2023,5.2,37.2,21.2,36.4,0
91,Niederweningen,2002,9.5,90.5,0,0,0
91,Niederweningen,2003,19.7,80.3,0,0,0
91,Niederweningen,2004,16,82.7,0,0,1.3
91,Niederweningen,2005,23.5,76.5,0,0,0
91,Niederweningen,2006,29.4,69.4,0,1.2,0
91,Niederweningen,2007,34.2,64.6,0,1.3,0
91,Niederweningen,2008,27.5,71.4,0,1.1,0
91,Niederweningen,2009,26.6,70.3,0,3.1,0
91,Niederweningen,2010,28.4,68.2,0,2.3,1.1
91,Niederweningen,2011,27,72,0,1,0
91,Niederweningen,2012,38.5,58.7,0.9,1.8,0
91,Niederweningen,2013,34,64.2,0,1.9,0
91,Niederweningen,2014,40.7,53.5,1.2,4.7,0
91,Niederweningen,2015,41.1,56.1,0,1.9,0.9
91,Niederweningen,2016,35.6,58.7,1,4.8,0
91,Niederweningen,2017,42.4,50,1.1,6.5,0
91,Niederweningen,2018,29.4,56.3,4.8,9.5,0
91,Niederweningen,2019,24.5,66.7,2,6.9,0
91,Niederweningen,2020,27.7,53,10.8,8.4,0
91,Niederweningen,2021,12.6,36.8,19.5,31,0
91,Niederweningen,2022,10.9,29.7,34.4,25,0
91,Niederweningen,2023,4.9,25.6,31.7,37.8,0
92,Oberglatt,2002,16.3,83.8,0,0,0
92,Oberglatt,2003,26.8,73.2,0,0,0
92,Oberglatt,2004,20.9,79.1,0,0,0
92,Oberglatt,2005,13.3,85.2,0,0,1.5
92,Oberglatt,2006,36.1,61.3,0,1.7,0.8
92,Oberglatt,2007,24.3,72.3,0,2,1.4
92,Oberglatt,2008,30.3,68.2,0,1.5,0
92,Oberglatt,2009,20.7,76.9,0,1.7,0.8
92,Oberglatt,2010,22.6,73.7,0,3.8,0
92,Oberglatt,2011,22.3,74.7,0,3,0
92,Oberglatt,2012,29.3,69.6,0,1,0
92,Oberglatt,2013,36.3,61.5,0,2.2,0
92,Oberglatt,2014,40.4,56.2,0,3.4,0
92,Oberglatt,2015,36.4,58.9,1,3.3,0.5
92,Oberglatt,2016,34.5,61.9,1,2.1,0.5
92,Oberglatt,2017,33.3,59.7,2.2,4.3,0.5
92,Oberglatt,2018,27.1,64.5,1.8,6,0.6
92,Oberglatt,2019,24.6,66.5,0.6,8.4,0
92,Oberglatt,2020,21.2,61.2,2.4,15.2,0
92,Oberglatt,2021,15.9,49.7,4.8,29.6,0
92,Oberglatt,2022,11.5,40.3,9.4,38.8,0
92,Oberglatt,2023,8.8,38.8,19.7,32.7,0
93,Oberweningen,2002,11.4,88.6,0,0,0
93,Oberweningen,2003,24.6,75.4,0,0,0
93,Oberweningen,2004,16.7,83.3,0,0,0
93,Oberweningen,2005,28.2,71.8,0,0,0
93,Oberweningen,2006,32.3,66.1,0,1.6,0
93,Oberweningen,2007,25,73.4,0,0,1.6
93,Oberweningen,2008,32.7,67.3,0,0,0
93,Oberweningen,2009,11.9,88.1,0,0,0
93,Oberweningen,2010,25,73.3,0,1.7,0
93,Oberweningen,2011,26.5,71.4,0,2,0
93,Oberweningen,2012,29.8,66.7,0,3.6,0
93,Oberweningen,2013,34.8,60.9,1.4,2.9,0
93,Oberweningen,2014,37.1,59.7,3.2,0,0
93,Oberweningen,2015,32,60,6,2,0
93,Oberweningen,2016,42.6,53.7,0,3.7,0
93,Oberweningen,2017,32,60,1.3,5.3,1.3
93,Oberweningen,2018,19.7,70.4,5.6,4.2,0
93,Oberweningen,2019,19.4,58.2,6,16.4,0
93,Oberweningen,2020,23.7,55.9,5.1,15.3,0
93,Oberweningen,2021,10.1,44.9,10.1,34.8,0
93,Oberweningen,2022,2.7,32.4,32.4,32.4,0
93,Oberweningen,2023,7.1,23.8,26.2,42.9,0
94,Otelfingen,2002,24,76,0,0,0
94,Otelfingen,2003,33.8,66.2,0,0,0
94,Otelfingen,2004,34.8,65.2,0,0,0
94,Otelfingen,2005,32.4,66.7,0,0,1
94,Otelfingen,2006,31.4,64.7,0,2,2
94,Otelfingen,2007,39.5,55.5,0,1.7,3.4
94,Otelfingen,2008,31.1,61.3,0,4.2,3.4
94,Otelfingen,2009,25,67.1,0,6.6,1.3
94,Otelfingen,2010,26.5,69.2,0.9,3.4,0
94,Otelfingen,2011,37.5,58.9,0,2.7,0.9
94,Otelfingen,2012,39.8,55.3,0.8,4.1,0
94,Otelfingen,2013,40.9,54.5,0,4.5,0
94,Otelfingen,2014,44.2,51.6,0,4.2,0
94,Otelfingen,2015,49.3,48.7,0,2,0
94,Otelfingen,2016,45.2,52.2,0.9,1.7,0
94,Otelfingen,2017,37.1,56,0,6,0.9
94,Otelfingen,2018,27,63.9,2.5,6.6,0
94,Otelfingen,2019,30.5,53.9,3.2,12.3,0
94,Otelfingen,2020,24,50,5.8,20.2,0
94,Otelfingen,2021,13,42.6,11.1,33.3,0
94,Otelfingen,2022,17.9,28.2,17.1,36.8,0
94,Otelfingen,2023,24,25.6,21.5,28.9,0
95,Regensberg,2002,10.5,89.5,0,0,0
95,Regensberg,2003,11.8,88.2,0,0,0
95,Regensberg,2004,15.4,84.6,0,0,0
95,Regensberg,2005,14.3,78.6,0,0,7.1
95,Regensberg,2006,16.7,83.3,0,0,0
95,Regensberg,2007,16.7,83.3,0,0,0
95,Regensberg,2008,46.7,53.3,0,0,0
95,Regensberg,2009,17.6,76.5,0,5.9,0
95,Regensberg,2010,36.8,63.2,0,0,0
95,Regensberg,2011,25,68.8,0,6.3,0
95,Regensberg,2012,23.8,76.2,0,0,0
95,Regensberg,2013,36.4,54.5,0,9.1,0
95,Regensberg,2014,34.3,60,0,5.7,0
95,Regensberg,2015,33.3,66.7,0,0,0
95,Regensberg,2016,64.7,29.4,0,5.9,0
95,Regensberg,2017,22.2,66.7,0,11.1,0
95,Regensberg,2018,20,73.3,0,6.7,0
95,Regensberg,2019,22.2,66.7,0,11.1,0
95,Regensberg,2020,33.3,44.4,11.1,11.1,0
95,Regensberg,2021,14.3,57.1,0,28.6,0
95,Regensberg,2022,0,55.6,11.1,33.3,0
95,Regensberg,2023,16.7,33.3,33.3,16.7,0
96,Regensdorf,2002,13.8,86.2,0,0,0
96,Regensdorf,2003,26.6,73.1,0,0,0.4
96,Regensdorf,2004,22.6,77.3,0,0,0.2
96,Regensdorf,2005,28.8,70.9,0,0,0.4
96,Regensdorf,2006,27.7,71.4,0,0.7,0.2
96,Regensdorf,2007,34.9,62.7,0,0.9,1.5
96,Regensdorf,2008,34.3,63.1,0,1.6,1.1
96,Regensdorf,2009,27.3,71,0,1.2,0.6
96,Regensdorf,2010,25,73.1,0,1.9,0
96,Regensdorf,2011,31.3,66,0.2,2.1,0.5
96,Regensdorf,2012,40.5,56.5,0.3,2.5,0.3
96,Regensdorf,2013,38.8,57.1,0.5,3.4,0.3
96,Regensdorf,2014,39.7,56.5,0.3,3.3,0.2
96,Regensdorf,2015,44.8,51.8,0.9,2.1,0.4
96,Regensdorf,2016,47.4,47.7,1.5,3.2,0.2
96,Regensdorf,2017,42.3,53.2,1.7,2.8,0
96,Regensdorf,2018,41.1,52.6,1.3,4.7,0.2
96,Regensdorf,2019,31.3,55.6,3.2,9.8,0.1
96,Regensdorf,2020,32.3,46.7,5.3,15.4,0.3
96,Regensdorf,2021,18.1,31.3,11.7,38.8,0.1
96,Regensdorf,2022,10.1,35.8,15,39.1,0
96,Regensdorf,2023,13.1,27.8,19.6,39.4,0
97,Rümlang,2002,11.7,88.3,0,0,0
97,Rümlang,2003,22,77.5,0,0,0.5
97,Rümlang,2004,27.8,70.4,0,0,1.8
97,Rümlang,2005,28.4,70.7,0,0,1
97,Rümlang,2006,38.5,59.2,0,1.9,0.4
97,Rümlang,2007,33.5,61.4,0,3.4,1.7
97,Rümlang,2008,32.7,65,0,2.3,0
97,Rümlang,2009,36.8,59.4,0,2.6,1.1
97,Rümlang,2010,31.8,62.6,0,4.6,1
97,Rümlang,2011,38.7,57.3,0,3.3,0.7
97,Rümlang,2012,34.8,61,0.3,3.9,0
97,Rümlang,2013,42.4,53,0,4.3,0.3
97,Rümlang,2014,42.6,50.1,0.3,6.7,0.3
97,Rümlang,2015,39.9,55.7,0,4.1,0.3
97,Rümlang,2016,41.7,49.8,0.3,8.1,0
97,Rümlang,2017,40.5,52.1,1.2,6.2,0
97,Rümlang,2018,38.4,52.1,1.2,8,0.3
97,Rümlang,2019,23.1,61.4,3.2,12.1,0.3
97,Rümlang,2020,19.7,52,3.7,24.2,0.4
97,Rümlang,2021,25.3,34.2,7.6,32.2,0.7
97,Rümlang,2022,18.1,32.3,11.7,37.9,0
97,Rümlang,2023,20,25.9,16.4,37.4,0.3
98,Schleinikon,2002,18.2,81.8,0,0,0
98,Schleinikon,2003,18.2,81.8,0,0,0
98,Schleinikon,2004,21.7,78.3,0,0,0
98,Schleinikon,2005,37.5,62.5,0,0,0
98,Schleinikon,2006,22.7,77.3,0,0,0
98,Schleinikon,2007,26.3,68.4,0,0,5.3
98,Schleinikon,2008,46.2,53.8,0,0,0
98,Schleinikon,2009,22.7,77.3,0,0,0
98,Schleinikon,2010,16.7,83.3,0,0,0
98,Schleinikon,2011,27.3,72.7,0,0,0
98,Schleinikon,2012,32.4,64.9,0,2.7,0
98,Schleinikon,2013,40,60,0,0,0
98,Schleinikon,2014,16.7,79.2,4.2,0,0
98,Schleinikon,2015,55.6,37,0,7.4,0
98,Schleinikon,2016,27.3,68.2,0,4.5,0
98,Schleinikon,2017,33.3,58.3,0,8.3,0
98,Schleinikon,2018,41.4,48.3,0,10.3,0
98,Schleinikon,2019,25,65,5,5,0
98,Schleinikon,2020,17.4,47.8,17.4,17.4,0
98,Schleinikon,2021,11.5,34.6,26.9,26.9,0
98,Schleinikon,2022,0,38.5,38.5,23.1,0
98,Schleinikon,2023,10,45,25,20,0
99,Schöfflisdorf,2002,14.5,85.5,0,0,0
99,Schöfflisdorf,2003,16.7,83.3,0,0,0
99,Schöfflisdorf,2004,23.3,74.4,0,0,2.3
99,Schöfflisdorf,2005,17.8,80,0,0,2.2
99,Schöfflisdorf,2006,20,80,0,0,0
99,Schöfflisdorf,2007,22.5,67.5,0,2.5,7.5
99,Schöfflisdorf,2008,30.4,69.6,0,0,0
99,Schöfflisdorf,2009,33.3,66.7,0,0,0
99,Schöfflisdorf,2010,23.5,76.5,0,0,0
99,Schöfflisdorf,2011,22.2,74.1,0,3.7,0
99,Schöfflisdorf,2012,31.9,66,0,0,2.1
99,Schöfflisdorf,2013,23,75.4,0,1.6,0
99,Schöfflisdorf,2014,18.6,72.1,2.3,7,0
99,Schöfflisdorf,2015,45.1,52.9,0,2,0
99,Schöfflisdorf,2016,51.9,40.4,0,7.7,0
99,Schöfflisdorf,2017,40.7,53.7,1.9,1.9,1.9
99,Schöfflisdorf,2018,26.8,66.1,3.6,1.8,1.8
99,Schöfflisdorf,2019,33.9,51.8,8.9,5.4,0
99,Schöfflisdorf,2020,22.6,48.4,9.7,19.4,0
99,Schöfflisdorf,2021,5,42.5,12.5,40,0
99,Schöfflisdorf,2022,6.7,26.7,26.7,40,0
99,Schöfflisdorf,2023,6.1,53.1,20.4,20.4,0
100,Stadel,2002,16,84,0,0,0
100,Stadel,2003,13.6,86.4,0,0,0
100,Stadel,2004,7.9,92.1,0,0,0
100,Stadel,2005,11.9,84.7,0,0,3.4
100,Stadel,2006,26.7,73.3,0,0,0
100,Stadel,2007,24.7,74,0,0,1.3
100,Stadel,2008,28.1,70.8,0,0,1.1
100,Stadel,2009,13.3,86.7,0,0,0
100,Stadel,2010,21.4,75.7,0,1.4,1.4
100,Stadel,2011,29.3,69.3,0,1.3,0
100,Stadel,2012,37.5,60.4,2.1,0,0
100,Stadel,2013,31.4,65.7,0,1.9,1
100,Stadel,2014,30.6,67.1,0,1.2,1.2
100,Stadel,2015,30.7,66.3,2,1,0
100,Stadel,2016,34.3,61.1,0.9,3.7,0
100,Stadel,2017,31.1,61.3,0.9,6.6,0
100,Stadel,2018,30.8,65.4,0,3.8,0
100,Stadel,2019,29.7,59.3,3.4,7.6,0
100,Stadel,2020,21.8,58.2,10.9,9.1,0
100,Stadel,2021,10,51.3,12.5,26.3,0
100,Stadel,2022,7.1,36.9,15.5,40.5,0
100,Stadel,2023,2.4,41.5,23.2,32.9,0
101,Steinmaur,2002,16.9,83.1,0,0,0
101,Steinmaur,2003,18.6,81.4,0,0,0
101,Steinmaur,2004,14.9,85.1,0,0,0
101,Steinmaur,2005,16.7,83.3,0,0,0
101,Steinmaur,2006,25.6,74.4,0,0,0
101,Steinmaur,2007,25.2,72.4,0,1.6,0.8
101,Steinmaur,2008,22.3,76.9,0,0,0.8
101,Steinmaur,2009,23.4,74.5,0,1.1,1.1
101,Steinmaur,2010,22.6,75.7,0,1.7,0
101,Steinmaur,2011,28.4,69.4,0,1.5,0.7
101,Steinmaur,2012,32.3,65.2,0,2.4,0
101,Steinmaur,2013,36.2,61.7,0.7,1.3,0
101,Steinmaur,2014,35.7,59.7,1.6,3.1,0
101,Steinmaur,2015,39.5,56.5,0.7,2,1.4
101,Steinmaur,2016,32.8,61.3,0.7,5.1,0
101,Steinmaur,2017,38.8,56.5,2,2.7,0
101,Steinmaur,2018,38.1,55.8,1.4,4.8,0
101,Steinmaur,2019,23.8,63.3,2.7,9.5,0.7
101,Steinmaur,2020,21.6,53.4,5.2,19.8,0
101,Steinmaur,2021,22,33.3,12.8,31.9,0
101,Steinmaur,2022,9.6,24.3,17.4,48.7,0
101,Steinmaur,2023,2.4,28.6,23,46,0
102,Weiach,2002,10.8,89.2,0,0,0
102,Weiach,2003,17.1,82.9,0,0,0
102,Weiach,2004,22.6,77.4,0,0,0
102,Weiach,2005,34.2,65.8,0,0,0
102,Weiach,2006,19.4,80.6,0,0,0
102,Weiach,2007,31.6,68.4,0,0,0
102,Weiach,2008,33.3,63.6,0,3,0
102,Weiach,2009,7.4,85.2,0,3.7,3.7
102,Weiach,2010,40.6,56.3,0,3.1,0
102,Weiach,2011,33.3,66.7,0,0,0
102,Weiach,2012,30.8,65.4,0,3.8,0
102,Weiach,2013,52,48,0,0,0
102,Weiach,2014,37,63,0,0,0
102,Weiach,2015,44.3,52.5,3.3,0,0
102,Weiach,2016,41.1,58.9,0,0,0
102,Weiach,2017,38.5,58.5,1.5,1.5,0
102,Weiach,2018,41.4,52.9,4.3,1.4,0
102,Weiach,2019,29.7,60.4,5.5,4.4,0
102,Weiach,2020,28.3,50,3.3,16.7,1.7
102,Weiach,2021,21.5,46.2,7.7,24.6,0
102,Weiach,2022,18,34,20,28,0
102,Weiach,2023,9.9,38,16.9,35.2,0
111,Bäretswil,2002,12.1,87.9,0,0,0
111,Bäretswil,2003,23,77,0,0,0
111,Bäretswil,2004,29.8,70.2,0,0,0
111,Bäretswil,2005,24.3,72.8,0,0,2.9
111,Bäretswil,2006,24,72.7,0,3.3,0
111,Bäretswil,2007,27.7,68.8,0,2.8,0.7
111,Bäretswil,2008,24.8,74.5,0,0.7,0
111,Bäretswil,2009,28.1,69.6,0,1.5,0.7
111,Bäretswil,2010,24.8,70.1,0,3.8,1.3
111,Bäretswil,2011,32.3,64.6,0,2.6,0.5
111,Bäretswil,2012,32.7,66.4,0,0.9,0
111,Bäretswil,2013,39.1,58.9,0.5,1.5,0
111,Bäretswil,2014,39.7,54.8,1.5,3.5,0.5
111,Bäretswil,2015,41.9,52.3,1.9,3.9,0
111,Bäretswil,2016,42.5,51,2,4.6,0
111,Bäretswil,2017,33.3,57.2,2.5,6.9,0
111,Bäretswil,2018,22.9,66.5,2.4,7.6,0.6
111,Bäretswil,2019,25.3,64.1,2.9,7.6,0
111,Bäretswil,2020,23.1,46.2,7.7,21.2,1.9
111,Bäretswil,2021,16.4,41,13.9,28.7,0
111,Bäretswil,2022,7.1,40.8,17.3,34.7,0
111,Bäretswil,2023,9.9,37.4,23.1,29.7,0
112,Bubikon,2002,11.8,88.2,0,0,0
112,Bubikon,2003,21,78.5,0,0,0.5
112,Bubikon,2004,23.5,76.5,0,0,0
112,Bubikon,2005,19,80.5,0,0,0.6
112,Bubikon,2006,25.6,72.1,0,1.2,1.2
112,Bubikon,2007,26.4,71.3,0,1.7,0.6
112,Bubikon,2008,33.1,64,0,1.1,1.7
112,Bubikon,2009,34.8,64.6,0,0.6,0
112,Bubikon,2010,24.3,71.8,0,3.3,0.6
112,Bubikon,2011,29.6,67.7,0,2.7,0
112,Bubikon,2012,36.6,61.3,0.4,1.8,0
112,Bubikon,2013,41.7,56.5,0.4,1.4,0
112,Bubikon,2014,37.8,58.7,0.4,2.2,0.9
112,Bubikon,2015,37.9,54.7,2.6,4.3,0.4
112,Bubikon,2016,40.5,54,0.8,4.6,0
112,Bubikon,2017,33.6,58.9,1.9,4.9,0.8
112,Bubikon,2018,26.3,64.3,4.5,4.9,0
112,Bubikon,2019,25.9,60.7,5.8,7.6,0
112,Bubikon,2020,23.1,56,7.7,13.2,0
112,Bubikon,2021,17.5,42.9,13.8,25.9,0
112,Bubikon,2022,13.8,40.2,18.4,27.6,0
112,Bubikon,2023,6.5,29.3,33,31.2,0
113,Dürnten,2002,14.5,85.5,0,0,0
113,Dürnten,2003,15.1,84.9,0,0,0
113,Dürnten,2004,16.3,83.1,0,0,0.6
113,Dürnten,2005,17.4,81.3,0,0,1.4
113,Dürnten,2006,26.6,67.1,0,5.6,0.7
113,Dürnten,2007,21.6,73.9,0,2.6,2
113,Dürnten,2008,21.6,74.9,0,1.8,1.8
113,Dürnten,2009,21,77.1,0,1.3,0.6
113,Dürnten,2010,24.2,73.6,0,2.2,0
113,Dürnten,2011,30.6,69,0.4,0,0
113,Dürnten,2012,29.6,68.1,0.3,1.7,0.3
113,Dürnten,2013,32.8,63.6,0.4,3.2,0
113,Dürnten,2014,34.7,61.4,1.5,2,0.5
113,Dürnten,2015,37,58,2.7,1.8,0.5
113,Dürnten,2016,37.4,59.6,1.5,1.5,0
113,Dürnten,2017,27,68.1,1.5,3.4,0
113,Dürnten,2018,27.3,65.7,4,2.5,0.5
113,Dürnten,2019,18.1,67.4,8.8,4.8,0.9
113,Dürnten,2020,21.2,56.4,10.3,10.9,1.3
113,Dürnten,2021,11.9,41.9,16.9,29.4,0
113,Dürnten,2022,5.6,39.4,27.5,26.8,0.7
113,Dürnten,2023,9.3,37.1,23.8,29.8,0
114,Fischenthal,2002,32.4,67.6,0,0,0
114,Fischenthal,2003,21.2,78.8,0,0,0
114,Fischenthal,2004,24,76,0,0,0
114,Fischenthal,2005,36.2,63.8,0,0,0
114,Fischenthal,2006,32.7,67.3,0,0,0
114,Fischenthal,2007,26.7,73.3,0,0,0
114,Fischenthal,2008,40,56,0,2,2
114,Fischenthal,2009,32.8,65.6,0,0,1.6
114,Fischenthal,2010,32.5,66.2,0,1.3,0
114,Fischenthal,2011,39.1,59.8,0,1.1,0
114,Fischenthal,2012,42,56.8,0,1.1,0
114,Fischenthal,2013,32.5,67.5,0,0,0
114,Fischenthal,2014,36.1,61.1,1.4,1.4,0
114,Fischenthal,2015,39.1,57.5,0,3.4,0
114,Fischenthal,2016,56.1,37.9,1.5,4.5,0
114,Fischenthal,2017,36.8,57.9,0,3.5,1.8
114,Fischenthal,2018,38.8,53.1,2,6.1,0
114,Fischenthal,2019,37.1,52.9,2.9,7.1,0
114,Fischenthal,2020,20,48,12,20,0
114,Fischenthal,2021,30.9,41.8,9.1,18.2,0
114,Fischenthal,2022,13.5,30.8,25,30.8,0
114,Fischenthal,2023,11.1,24.4,31.1,33.3,0
115,Gossau,2002,15.4,84.6,0,0,0
115,Gossau,2003,17.1,82.9,0,0,0
115,Gossau,2004,20.9,78.1,0,0,1
115,Gossau,2005,22.7,77.3,0,0,0
115,Gossau,2006,20.2,77.2,0,2.3,0.4
115,Gossau,2007,23.7,69.9,0,5.3,1.1
115,Gossau,2008,27.1,70.6,0,0.7,1.5
115,Gossau,2009,19.3,77.9,0,1.8,1.1
115,Gossau,2010,26.2,70.4,0,3.1,0.3
115,Gossau,2011,29,68.7,0.3,1.7,0.3
115,Gossau,2012,32.3,64.4,0,2.2,1
115,Gossau,2013,30.8,67.5,0,1.7,0
115,Gossau,2014,32.2,64.1,0.9,2.1,0.6
115,Gossau,2015,37.3,58.2,1.7,2.8,0
115,Gossau,2016,43.4,53.5,1,1.4,0.7
115,Gossau,2017,35.2,60.1,0.6,3.8,0.3
115,Gossau,2018,27.2,65.2,2.5,4.3,0.7
115,Gossau,2019,19.7,66.6,4.3,9.5,0
115,Gossau,2020,14.2,61.6,9.5,14.7,0
115,Gossau,2021,18,40.8,10.3,30.5,0.4
115,Gossau,2022,6.5,44.6,20.7,28.3,0
115,Gossau,2023,7.8,36.5,26.6,29.2,0
116,Grüningen,2002,17.8,82.2,0,0,0
116,Grüningen,2003,19.2,80.8,0,0,0
116,Grüningen,2004,20,78.8,0,0,1.3
116,Grüningen,2005,24.7,74.1,0,0,1.2
116,Grüningen,2006,28.1,67.7,0,3.1,1
116,Grüningen,2007,26,71,0,2,1
116,Grüningen,2008,21.9,76,0,2.1,0
116,Grüningen,2009,25.3,71.4,0,3.3,0
116,Grüningen,2010,23,73.6,0,3.4,0
116,Grüningen,2011,28.1,67.5,0,3.5,0.9
116,Grüningen,2012,42.3,55.8,0,1.9,0
116,Grüningen,2013,38.6,57.5,3.9,0,0
116,Grüningen,2014,34.9,56.6,7.8,0.8,0
116,Grüningen,2015,29.9,62.8,2.2,5.1,0
116,Grüningen,2016,37.4,49.6,3.8,9.2,0
116,Grüningen,2017,38.1,52.2,4.4,4.4,0.9
116,Grüningen,2018,29.4,60.6,2.8,7.3,0
116,Grüningen,2019,25.5,58.2,10,6.4,0
116,Grüningen,2020,19.6,55.9,16.7,7.8,0
116,Grüningen,2021,14,37.2,17.4,31.4,0
116,Grüningen,2022,11.4,41.4,18.6,28.6,0
116,Grüningen,2023,8.5,31.1,26.4,34,0
117,Hinwil,2002,12.5,87.5,0,0,0
117,Hinwil,2003,16.1,83.9,0,0,0
117,Hinwil,2004,22.1,77.7,0,0,0.3
117,Hinwil,2005,26,72.7,0,0,1.3
117,Hinwil,2006,26.1,72.7,0,0.9,0.3
117,Hinwil,2007,25.8,72.9,0,0.3,1
117,Hinwil,2008,30.8,68.4,0,0.8,0
117,Hinwil,2009,25.1,72.3,0,2.1,0.6
117,Hinwil,2010,26.9,70.7,0,2.4,0
117,Hinwil,2011,28.4,68.4,0,2.8,0.4
117,Hinwil,2012,31.6,64.3,0.6,3.3,0.2
117,Hinwil,2013,34.6,59.2,0.4,5.6,0.2
117,Hinwil,2014,32.6,64.2,0.7,2.2,0.2
117,Hinwil,2015,33.5,59.3,3.2,3.6,0.5
117,Hinwil,2016,36,59.5,1.9,2.1,0.5
117,Hinwil,2017,34.1,59.3,2.3,4.2,0
117,Hinwil,2018,26,67.3,3.1,3.6,0
117,Hinwil,2019,23.8,65.3,2.9,7.4,0.6
117,Hinwil,2020,16.8,61.7,6.9,13.9,0.7
117,Hinwil,2021,11.1,48.8,13,27.1,0
117,Hinwil,2022,6.6,37.3,19.9,35.8,0.4
117,Hinwil,2023,7.8,38.5,22.2,31.5,0
118,Rüti,2002,15.4,84.6,0,0,0
118,Rüti,2003,21.1,78.5,0,0,0.3
118,Rüti,2004,20.8,78.9,0,0,0.3
118,Rüti,2005,27.5,71,0,0,1.5
118,Rüti,2006,24.5,74.3,0,0.7,0.4
118,Rüti,2007,24.6,72.8,0,1,1.7
118,Rüti,2008,34.5,63.1,0,1.4,1
118,Rüti,2009,25.6,70.8,0,1.4,2.1
118,Rüti,2010,24.1,74.6,0,0.3,1
118,Rüti,2011,31,66.7,0,1.5,0.8
118,Rüti,2012,30.6,68.6,0.2,0.5,0
118,Rüti,2013,35.9,60.6,0.3,3.2,0
118,Rüti,2014,37.2,59.7,1.3,1.3,0.5
118,Rüti,2015,38,57.4,0.6,2.7,1.2
118,Rüti,2016,41,54.7,0.3,3.2,0.9
118,Rüti,2017,37,55.5,0.8,6.1,0.6
118,Rüti,2018,31.2,60.9,1.2,5.8,0.9
118,Rüti,2019,25.8,61.9,3.9,7.7,0.6
118,Rüti,2020,24.2,52,6.3,16,1.5
118,Rüti,2021,11.6,47.2,9.5,31.7,0
118,Rüti,2022,9.3,43.1,17.6,29.9,0
118,Rüti,2023,6.7,29.4,27,36.9,0
119,Seegräben,2002,19,81,0,0,0
119,Seegräben,2003,20,80,0,0,0
119,Seegräben,2004,26.8,73.2,0,0,0
119,Seegräben,2005,36.4,60.6,0,0,3
119,Seegräben,2006,23.5,73.5,0,2.9,0
119,Seegräben,2007,41.4,55.2,0,0,3.4
119,Seegräben,2008,40,50,0,0,10
119,Seegräben,2009,34.4,62.5,0,3.1,0
119,Seegräben,2010,25,69.4,0,5.6,0
119,Seegräben,2011,25.5,68.1,2.1,2.1,2.1
119,Seegräben,2012,28.6,68.6,0,2.9,0
119,Seegräben,2013,41.5,51.2,0,7.3,0
119,Seegräben,2014,35.9,61.5,2.6,0,0
119,Seegräben,2015,38.6,57.9,0,3.5,0
119,Seegräben,2016,45.7,48.6,0,5.7,0
119,Seegräben,2017,33.3,51.3,7.7,7.7,0
119,Seegräben,2018,52.4,38.1,2.4,4.8,2.4
119,Seegräben,2019,26.7,58.3,6.7,8.3,0
119,Seegräben,2020,16.2,43.2,16.2,24.3,0
119,Seegräben,2021,11.9,47.6,16.7,23.8,0
119,Seegräben,2022,3.2,45.2,29,19.4,3.2
